Property type,Subtype,Price,Age,Living area,Bedrooms,Bathrooms,Terrace Area,EPC score,Land surface,Taxes,Population Density,Facades,Building state,Region,Latitude,Longitude,Income
1,2,259000.0,94.0,140.0,3,1.0,10.0,2.0,132,372481433.6,1157,2.0,1.0,2,50.9429755,4.0396424203486,1573573009.0
0,1,425000.0,11.0,79.0,2,1.0,3.0,1.0,0,535581710.6,1809,2.0,2.0,2,50.8812533,4.6929903215189,1962352502.0
1,2,399000.0,50.0,182.0,3,1.0,18.0,2.0,192,124777480.9,2639,3.0,1.0,2,51.1574786,4.4384284,475935701.1
1,2,575000.0,38.0,375.0,2,2.0,75.0,2.0,1227,65315458.61,421,4.0,1.0,2,50.9309503,3.721942,258850392.5
0,1,170000.0,52.0,67.0,2,1.0,15.0,3.0,0,295066500.3,972,2.0,1.0,2,51.1933908,4.1780279,1300778697.0
0,1,175000.0,49.0,35.0,1,1.0,6.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,210000.0,134.0,48.0,1,1.0,0.0,5.0,0,339227504.3,13925,2.0,1.0,1,50.8222854,4.3815707,1302755059.0
0,1,249000.0,20.0,54.0,0,1.0,15.0,2.0,0,67411786.4,1081,2.0,1.0,2,51.31651475,3.1297578035057,343973373.6
0,1,269000.0,64.0,80.0,2,1.0,4.0,2.0,0,1732023153.0,2666,3.0,2.0,2,51.1638451,4.3876309610455,7913652026.0
0,1,1795000.0,11.0,166.0,3,2.0,15.0,1.0,0,191782071.2,528,2.0,1.0,2,51.34942965,3.3233738606453,806121702.9
0,1,295000.0,54.0,83.0,2,1.0,5.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0447236,3.7588813,4532573422.0
0,1,175000.0,45.0,88.0,2,1.0,10.0,3.0,0,1732023153.0,2666,4.0,0.0,2,51.2115284,4.4695254092764,7913652026.0
1,2,99900.0,149.0,125.0,4,1.0,0.0,5.0,250,160155011.6,1823,3.0,0.0,3,50.5742979,5.5355698,869075770.5
0,1,320000.0,0.0,76.0,2,1.0,12.0,2.5,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,249000.0,49.0,149.0,4,1.0,0.0,5.0,62,1096990579.0,1709,3.0,0.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,215000.0,29.0,99.0,3,1.0,0.0,2.0,0,372481433.6,1157,2.0,1.0,2,50.9429755,4.0396424203486,1573573009.0
0,1,380000.0,0.0,99.0,2,0.0,10.0,1.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,269000.0,39.0,125.0,2,1.0,17.0,2.0,0,171202478.5,947,2.0,0.75,2,50.7360524,4.2374349,712394593.3
1,2,415000.0,39.0,190.0,4,3.0,6.0,2.5,65,162859117.7,16352,2.0,1.0,1,50.8543551,4.3227779,964345577.3
0,1,297500.0,1.0,69.0,1,1.0,20.0,1.0,0,229345422.6,1082,3.0,2.0,2,50.84408625,4.2657299667643,868256340.0
1,2,179000.0,49.0,150.0,3,1.0,0.0,5.0,818,86745900.95,636,3.0,0.0,2,50.878059,4.0059338596505,361899957.3
1,2,295000.0,60.0,165.0,3,1.0,12.0,3.0,220,1732023153.0,2666,2.0,0.0,2,51.1757824,4.3511502171395,7913652026.0
1,2,145000.0,49.0,212.0,3,1.0,0.0,3.0,195,19163161.14,629,2.0,0.0,3,50.7154957,6.013341,166301557.8
0,0,129500.0,51.0,31.0,0,1.0,0.0,2.0,0,65033202.76,251,2.0,2.0,2,51.18331695,2.8063401225473,336647537.3
1,4,950000.0,37.0,486.0,4,2.0,63.0,2.0,3162,53776633.14,231,4.0,1.0,3,50.55047955,4.5380975970878,205444237.5
1,2,250000.0,49.0,138.0,4,1.0,0.0,3.0,76,1096990579.0,1709,2.0,2.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,190000.0,57.0,212.0,2,1.0,0.0,5.0,226,19163161.14,629,3.0,1.0,3,50.7154957,6.013341,166301557.8
0,1,199000.0,49.0,99.0,2,1.0,0.0,2.0,0,19163161.14,629,4.0,1.0,3,50.7154957,6.013341,166301557.8
1,2,695000.0,95.0,285.0,6,1.0,5.0,5.0,204,306854640.2,16504,2.0,0.0,1,50.8676041,4.3737121,1500117874.0
1,2,99000.0,49.0,149.0,4,2.0,0.0,2.0,95,74158031.96,456,2.0,0.0,3,50.5033196,5.1773498,340902649.1
0,1,259000.0,66.0,105.0,2,1.0,0.0,5.0,0,306854640.2,16504,3.0,0.0,1,50.8676041,4.3737121,1500117874.0
0,1,395000.0,7.0,93.0,2,1.0,0.0,2.0,0,449947939.5,5949,2.0,2.0,1,50.8465573,4.351697,2131778502.0
0,1,285000.0,66.0,113.0,2,1.0,0.0,5.0,0,306854640.2,16504,3.0,0.0,1,50.8676041,4.3737121,1500117874.0
0,0,139000.0,105.0,50.0,0,1.0,0.0,5.0,0,52542527.64,19162,2.0,1.0,1,50.8622633,4.3257084,264850402.8
0,1,385000.0,39.0,110.0,2,1.0,0.0,2.5,0,339227504.3,13925,2.0,0.75,1,50.8222854,4.3815707,1302755059.0
1,2,350000.0,33.0,120.0,3,0.0,0.0,3.0,1336,68014756.95,203,4.0,0.75,3,50.5248417,5.7172477995985,277460292.7
1,2,349500.0,45.0,167.0,3,0.0,0.0,3.0,600,139251949.2,474,3.0,1.0,2,50.8513634,3.5955691,585889658.3
1,2,490000.0,40.0,171.0,3,1.0,75.0,2.0,1031,9459540.862,82,4.0,1.0,3,49.7514982,5.7872217,120010213.2
0,1,335000.0,0.0,87.0,2,1.0,8.0,1.0,0,74578255.13,223,2.0,1.0,2,50.9200896,3.5404462768494,301852996.7
0,1,345000.0,0.0,96.0,2,1.0,22.0,1.0,0,74578255.13,223,2.0,1.0,2,50.9200896,3.5404462768494,301852996.7
0,1,355000.0,0.0,95.0,2,1.0,21.0,1.0,0,74578255.13,223,2.0,1.0,2,50.9200896,3.5404462768494,301852996.7
0,1,425000.0,0.0,130.0,3,2.0,15.0,1.0,0,74578255.13,223,2.0,1.0,2,50.9200896,3.5404462768494,301852996.7
0,1,159000.0,61.0,77.0,2,1.0,0.0,2.0,0,64945937.85,2632,4.0,1.0,2,51.0873789,4.3667216,294135404.5
0,1,156000.0,61.0,80.0,2,1.0,0.0,2.0,0,64945937.85,2632,2.0,1.0,2,51.0873789,4.3667216,294135404.5
0,1,299000.0,21.0,124.0,2,1.0,0.0,1.0,0,105340821.5,1017,2.0,1.0,2,50.8293249,3.3425511,487360737.7
0,1,205000.0,49.0,73.0,1,1.0,27.0,3.0,0,375498087.8,1358,3.0,1.0,2,51.02803335,4.471321199996,1536825130.0
1,2,219000.0,125.0,140.0,3,1.0,20.0,2.0,120,160155011.6,1823,2.0,2.0,3,50.5992632,5.5389943,869075770.5
0,1,595000.0,52.0,209.0,4,2.0,25.0,3.0,0,412216167.7,3795,3.0,0.0,1,50.8018201,4.3372348,1561760306.0
0,1,220000.0,35.0,91.0,3,1.0,7.0,2.0,0,253815090.5,1772,2.0,0.0,2,51.2303177,2.9203275,1224815290.0
1,2,139000.0,106.0,129.0,2,1.0,0.0,5.0,307,74509484.58,788,2.0,0.0,2,50.7476192,3.6020465,384137941.6
1,2,309000.0,92.0,200.0,3,2.0,40.0,3.0,1614,83198097.05,395,3.0,1.0,2,50.88830225,3.8873953834097,345745318.6
1,2,475000.0,30.0,223.0,4,2.0,50.0,2.0,512,79581423.28,538,3.0,1.0,2,51.06299735,4.6630807412987,331209131.7
1,2,219000.0,71.0,127.0,3,1.0,32.0,2.0,207,101058143.1,1747,2.0,1.0,3,50.6701887,5.6403906,550791515.4
1,2,353000.0,86.0,155.0,4,1.0,0.0,3.0,185,1732023153.0,2666,2.0,1.0,2,51.1638451,4.3876309610455,7913652026.0
1,2,549000.0,101.0,252.0,3,1.0,100.0,5.0,8750,115562826.0,380,4.0,0.0,2,51.0802144,3.8792625,447979571.0
1,2,299900.0,1.0,100.0,2,1.0,1.0,2.0,443,44797384.75,284,3.0,2.0,3,50.69657845,4.1227257983451,190026869.3
0,1,590000.0,29.0,99.0,2,2.0,29.0,2.0,0,449947939.5,5949,2.0,2.0,1,50.8465573,4.351697,2131778502.0
1,2,424000.0,39.0,150.0,3,1.0,20.0,2.0,80,534224868.1,850,2.0,2.0,2,51.2147083,3.2073611,2260481804.0
1,2,450000.0,39.0,344.0,8,5.0,0.0,2.0,2430,11449761.68,31,4.0,0.75,3,50.234199,5.6230297,56386993.73
1,2,149000.0,49.0,160.0,3,2.0,0.0,5.0,140,588839895.0,2852,2.0,0.75,3,50.648205,5.541864,2804560594.0
0,1,110000.0,75.0,36.0,1,0.0,0.0,5.0,0,55103723.84,276,2.0,0.75,2,51.2415107,3.0049248,249108292.1
0,1,359000.0,12.0,100.0,2,2.0,0.0,2.0,0,44903717.45,1342,2.0,2.0,2,51.2270761,4.5225318,186109200.6
1,2,165000.0,49.0,150.0,3,1.0,15.0,3.0,400,62436510.82,258,2.0,0.0,3,50.7123036,3.8301131,297980244.0
0,1,229000.0,106.0,44.0,1,1.0,0.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,299900.0,1.0,155.0,3,1.0,1.0,1.0,471,57751293.88,147,3.0,2.0,3,50.2232964,5.2931158,276283335.5
1,2,279900.0,1.0,160.0,3,1.0,1.0,1.0,319,57751293.88,147,2.0,2.0,3,50.2232964,5.2931158,276283335.5
1,2,275000.0,39.0,212.0,3,1.0,15.0,3.0,0,211780143.4,1258,3.0,1.0,3,50.454942,4.1883094,1123144218.0
1,4,985000.0,29.0,257.0,5,2.0,15.0,1.0,1996,120858742.3,815,4.0,1.0,2,50.84493445,3.2026154878227,553952814.2
1,4,625000.0,224.0,300.0,3,2.0,40.0,2.0,1315,89498487.73,276,4.0,0.75,3,50.6123481,4.1425138,379195100.0
1,4,625000.0,224.0,300.0,3,2.0,40.0,2.0,1315,44797384.75,284,4.0,0.75,3,50.69657845,4.1227257983451,190026869.3
0,1,1100000.0,55.0,429.0,8,5.0,20.0,2.0,0,229345422.6,1082,3.0,1.0,2,50.8714357,4.2635668372339,868256340.0
1,2,230000.0,93.0,329.0,5,1.5,0.0,5.0,770,55728956.08,1377,3.0,0.0,2,50.8711313,4.0860754,237775382.6
1,4,1050000.0,29.0,290.0,6,1.0,0.0,1.0,762,172383536.0,1435,4.0,2.0,3,50.7173563,4.3978047,631117982.9
0,1,175000.0,43.0,83.0,2,1.0,4.0,3.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
0,1,319000.0,39.0,80.0,2,1.0,0.0,2.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
1,2,399000.0,94.0,205.0,2,1.0,15.0,1.0,150,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
0,1,329000.0,55.0,90.0,2,1.0,15.0,2.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
0,1,135000.0,46.0,42.0,1,1.0,0.0,2.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
1,2,399000.0,56.0,198.0,3,1.0,15.0,2.0,172,1732023153.0,2666,2.0,2.0,2,51.24994295,4.4453401635115,7913652026.0
0,1,341000.0,57.0,95.0,2,1.0,0.0,1.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
1,2,625000.0,66.0,170.0,3,2.0,15.0,2.0,506,124777480.9,2639,3.0,2.0,2,51.1574786,4.4384284,475935701.1
0,1,199000.0,56.0,82.0,2,1.0,2.0,3.0,0,76719697.9,10487,2.0,0.0,1,50.8712396,4.3175103,359815934.7
0,1,199000.0,16.0,70.0,2,1.0,15.0,2.0,0,65315458.61,421,2.0,1.0,2,50.9309503,3.721942,258850392.5
0,1,249000.0,49.0,106.0,2,1.0,36.0,2.0,0,119377035.6,602,2.0,2.0,2,51.1855514,4.83464460985,519220277.6
0,1,255000.0,51.0,110.0,3,1.0,25.0,2.0,0,357566926.3,787,2.0,1.0,2,50.930358,5.3368383970676,1486443144.0
0,1,265000.0,50.0,78.0,2,1.0,17.0,2.0,0,375498087.8,1358,2.0,1.0,2,51.02803335,4.471321199996,1536825130.0
0,1,365000.0,66.0,150.0,3,2.0,52.0,5.0,0,449947939.5,5949,2.0,0.0,1,50.883392,4.3487134,2131778502.0
0,1,369000.0,29.0,120.0,3,1.0,15.0,2.0,0,198330518.3,997,2.0,1.0,2,51.2930933,4.489307,806119012.5
0,1,489000.0,16.0,140.0,2,1.0,15.0,1.0,0,198330518.3,997,2.0,1.0,2,51.2930933,4.489307,806119012.5
0,1,645000.0,88.0,165.0,3,2.0,6.0,5.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
1,2,345000.0,106.0,179.0,3,1.0,15.0,2.0,253,118259556.8,911,3.0,0.0,2,51.134377,4.4456359,449618719.2
0,1,349000.0,39.0,95.0,2,1.0,0.0,1.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
1,2,849000.0,78.0,240.0,3,2.0,29.0,1.0,147,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
1,2,345000.0,39.0,232.0,3,1.0,0.0,3.0,323,141604478.6,541,2.0,0.75,2,50.9939033,4.5042526607237,513669103.2
1,2,249000.0,61.0,155.0,2,0.0,0.0,2.5,166,104334551.2,603,3.0,0.75,2,51.0624913,4.5799614,410347464.2
0,1,259000.0,55.0,84.0,2,1.0,0.0,3.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
0,1,210000.0,58.0,99.0,2,1.0,5.0,2.0,0,375498087.8,1358,2.0,0.75,2,51.02803335,4.471321199996,1536825130.0
1,2,437000.0,94.0,164.0,4,1.0,0.0,2.0,790,106004475.9,1032,3.0,0.75,2,51.0565194,4.3723517,453126635.7
1,2,525000.0,70.0,285.0,3,1.0,0.0,2.0,1200,141604478.6,541,4.0,0.75,2,50.96953845,4.5075638918541,513669103.2
0,1,305000.0,5.0,77.0,1,1.0,6.0,2.5,0,375498087.8,1358,2.0,1.0,2,51.02803335,4.471321199996,1536825130.0
0,1,359500.0,5.0,105.0,2,1.0,9.0,2.5,0,375498087.8,1358,2.0,1.0,2,51.02803335,4.471321199996,1536825130.0
1,2,349000.0,64.0,128.0,4,1.0,0.0,5.0,1497,19496212.85,179,4.0,0.75,3,50.5857931,5.3041269,77203983.58
1,2,280000.0,39.0,113.0,3,1.0,6.0,3.0,591,86847188.64,713,3.0,2.0,3,50.697932,5.6527071,409368892.7
0,1,280000.0,17.0,95.0,2,1.0,6.0,2.0,0,135828538.6,478,2.0,2.0,3,50.5931607,4.2860216341575,540140462.0
1,2,299900.0,1.0,170.0,3,1.0,1.0,1.0,469,57751293.88,147,3.0,2.0,3,50.2232964,5.2931158,276283335.5
1,2,134999.0,49.0,146.0,3,1.0,0.0,3.0,0,464265531.7,1985,2.0,0.75,3,50.4109216,4.4729234863084,2625408378.0
1,2,199000.0,49.0,85.0,3,1.0,9.0,2.0,50,372481433.6,1157,2.0,2.0,2,50.9429755,4.0396424203486,1573573009.0
0,1,259000.0,39.0,90.0,2,1.0,4.0,2.0,0,155464332.8,834,2.0,0.75,2,51.3233812,4.948461,735192914.1
0,1,265000.0,39.0,62.0,1,1.5,0.0,5.0,0,130771138.0,1951,2.0,2.0,1,50.799394,4.4158177,476837286.9
1,2,675000.0,52.0,291.0,3,1.0,15.0,2.0,3376,110382382.5,341,4.0,1.0,2,51.2305657,5.3076895,573967464.5
0,1,1295000.0,21.0,130.0,3,2.0,10.0,2.0,0,191782071.2,528,2.0,2.0,2,51.34942965,3.3233738606453,806121702.9
1,2,459551.0,39.0,147.0,4,1.0,28.0,1.0,342,101058143.1,1747,3.0,0.75,3,50.6933806,5.563754,550791515.4
0,1,385000.0,16.0,87.0,2,2.0,5.0,1.0,0,534224868.1,850,2.0,2.0,2,51.2747463,3.2292277,2260481804.0
1,2,399000.0,7.0,122.0,2,1.0,15.0,2.0,120,372481433.6,1157,2.0,2.0,2,50.9429755,4.0396424203486,1573573009.0
0,1,240000.0,18.0,217.0,3,2.0,15.0,2.0,0,118029875.2,366,3.0,1.0,2,50.8064756,5.5030479,544369141.6
0,1,430000.0,9.0,94.0,2,1.0,15.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,795000.0,94.0,159.0,3,2.0,28.0,2.0,0,240295305.3,8332,2.0,2.0,1,50.8466928,4.4284842,906316263.9
0,1,195000.0,46.0,100.0,2,1.0,15.0,2.0,0,1732023153.0,2666,3.0,1.0,2,51.24994295,4.4453401635115,7913652026.0
0,1,219000.0,64.0,83.0,3,1.0,2.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2115284,4.4695254092764,7913652026.0
1,2,470000.0,55.0,272.0,3,1.0,33.0,2.0,354,162169925.4,766,2.0,1.0,2,51.0929433,4.6033828110877,668984722.5
0,1,234000.0,51.0,89.0,2,1.0,15.0,3.0,0,130084207.8,3416,2.0,1.0,2,51.1741789,4.4593335,510455304.8
0,1,249000.0,21.0,107.0,2,1.0,15.0,2.0,0,119377035.6,602,2.0,1.0,2,51.1855514,4.83464460985,519220277.6
0,1,235000.0,53.0,89.0,2,1.0,15.0,2.0,0,130084207.8,3416,2.0,1.0,2,51.1741789,4.4593335,510455304.8
0,1,249000.0,57.0,112.0,3,1.0,3.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.1638451,4.3876309610455,7913652026.0
0,1,270000.0,150.0,86.0,1,1.0,15.0,1.0,0,119377035.6,602,4.0,2.0,2,51.1855514,4.83464460985,519220277.6
0,1,320000.0,90.0,125.0,3,1.0,1.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,279000.0,49.0,99.0,3,0.0,15.0,2.0,0,130084207.8,3416,3.0,1.0,2,51.1741789,4.4593335,510455304.8
0,1,349000.0,48.0,120.0,3,2.0,40.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.1918493,4.4317026387884,7913652026.0
0,1,525000.0,60.0,134.0,3,1.0,15.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
0,1,899000.0,174.0,145.0,3,2.0,7.0,1.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,2,129000.0,111.0,142.0,4,1.0,0.0,5.0,90,74509484.58,788,2.0,0.0,2,50.7476192,3.6020465,384137941.6
1,2,449000.0,5.0,186.0,3,1.0,15.0,2.0,340,79581423.28,538,3.0,1.0,2,51.06299735,4.6630807412987,331209131.7
1,2,498000.0,27.0,198.0,4,2.0,75.0,2.0,1234,33051213.81,200,3.0,1.0,3,50.6463367,4.2611675641255,130466005.5
1,2,298000.0,88.0,135.0,3,1.0,15.0,5.0,123,60208921.01,781,3.0,1.0,2,50.9842505,3.7976423,232557524.5
1,2,1449000.0,48.0,240.0,5,5.0,15.0,2.0,595,191782071.2,528,4.0,1.0,2,51.34942965,3.3233738606453,806121702.9
1,2,165000.0,124.0,75.0,2,1.0,11.0,5.0,112,317077415.4,653,2.0,0.0,3,50.4549568,3.951958,1446530680.0
1,2,325000.0,62.0,131.0,3,1.0,24.0,3.0,272,91930551.65,879,3.0,1.0,2,51.3066168,4.4046996,371022443.1
0,1,249000.0,65.0,75.0,2,1.0,0.0,2.0,0,375498087.8,1358,2.0,1.0,2,51.02803335,4.471321199996,1536825130.0
1,2,649000.0,89.0,150.0,3,1.0,10.0,3.0,234,240295305.3,8332,2.0,1.0,1,50.8466928,4.4284842,906316263.9
1,4,495000.0,149.0,282.0,3,1.0,15.0,2.0,868,83198097.05,395,4.0,1.0,2,50.88830225,3.8873953834097,345745318.6
0,1,250000.0,30.0,61.0,1,1.0,0.0,3.0,0,83026052.82,799,2.0,1.0,2,51.0957176,4.5061988,337057711.0
0,1,529000.0,4.0,93.0,2,2.0,12.0,1.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,185000.0,77.0,60.0,1,1.0,15.0,5.0,0,234165333.2,7066,2.0,1.0,1,50.8381411,4.3123401,1320651547.0
0,1,279000.0,53.0,91.0,2,1.0,0.0,2.0,0,57113279.15,1397,2.0,2.0,2,51.1486117,4.477387,200648504.0
1,2,465000.0,26.0,232.0,5,1.0,15.0,2.5,682,96290750.52,523,4.0,1.0,2,50.9408858,5.7147232,566903723.8
1,2,370000.0,51.0,180.0,3,1.0,0.0,3.0,520,104127318.3,261,4.0,2.0,3,50.5536883,4.1011662,451625435.7
1,2,154900.0,84.0,90.0,2,1.0,12.0,3.0,250,317077415.4,653,3.0,1.0,3,50.4901522,3.962763,1446530680.0
0,1,567400.0,1.0,118.0,3,1.0,59.0,2.5,0,107552943.7,462,4.0,2.0,2,51.1377568,4.9053101,464294289.8
0,1,175000.0,18.0,63.0,2,1.0,0.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.24994295,4.4453401635115,7913652026.0
1,2,465000.0,69.0,210.0,3,2.0,27.0,2.0,88,1732023153.0,2666,2.0,2.0,2,51.24994295,4.4453401635115,7913652026.0
0,1,230000.0,49.0,136.0,3,1.0,30.0,5.0,0,464265531.7,1985,2.0,0.0,3,50.41571025,4.4491649999234,2625408378.0
0,1,1450000.0,14.0,97.0,3,2.0,15.0,2.0,0,191782071.2,528,2.0,2.0,2,51.34942965,3.3233738606453,806121702.9
0,1,835000.0,21.0,108.0,3,2.0,12.0,2.0,0,191782071.2,528,2.0,0.75,2,51.3126954,3.2505004,806121702.9
1,2,900000.0,74.0,233.0,4,2.0,10.0,3.0,237,240295305.3,8332,2.0,2.0,1,50.8466928,4.4284842,906316263.9
0,1,350000.0,35.0,93.0,2,1.0,3.0,2.0,0,534224868.1,850,2.0,2.0,2,51.2147083,3.2073611,2260481804.0
1,2,630000.0,106.0,347.0,6,3.0,15.0,3.0,220,372481433.6,1157,2.0,1.0,2,50.9429755,4.0396424203486,1573573009.0
1,2,368000.0,31.0,313.0,4,1.5,0.0,2.0,0,32618312.47,199,2.0,1.0,2,50.84486375,5.0533455578997,138399567.7
1,4,475000.0,42.0,133.0,2,1.0,15.0,2.5,772,139253384.2,898,4.0,2.0,2,50.805593,4.2360410720845,591483761.0
1,2,99990.0,94.0,86.0,2,1.0,15.0,5.0,102,161249668.6,552,2.0,0.0,2,50.819114,3.9673266115113,697475291.8
1,2,450000.0,47.0,354.0,3,2.0,15.0,2.0,1684,148816609.0,503,4.0,1.0,2,50.7846322,4.9339239586832,636385296.1
1,2,399000.0,39.0,324.0,3,1.0,15.0,5.0,1140,37184909.02,201,4.0,0.0,2,50.7877912,4.88114193614,141428788.2
1,2,240000.0,76.0,108.0,3,1.0,100.0,3.0,197,72018918.23,307,2.0,0.0,2,50.78710135,5.0074922319452,301862196.5
1,2,359000.0,57.0,395.0,8,5.0,15.0,3.0,1239,27605310.46,182,4.0,1.0,2,50.94677135,5.0136688435307,117288354.6
1,2,240000.0,174.0,182.0,3,1.0,15.0,2.0,0,148816609.0,503,2.0,1.0,2,50.7846322,4.9339239586832,636385296.1
1,2,549000.0,29.0,293.0,6,2.0,0.0,2.0,685,119024797.8,610,3.0,2.0,2,50.88326665,4.5364707039624,426597171.3
1,2,660000.0,36.0,260.0,2,1.0,15.0,2.0,4396,372481433.6,1157,3.0,1.0,2,50.9559778,4.1400064082098,1573573009.0
1,2,329000.0,106.0,202.0,4,1.0,80.0,2.0,547,457993972.2,649,4.0,1.0,3,50.49862565,4.9035112119756,1913775828.0
0,1,209900.0,49.0,86.0,2,1.0,0.0,2.0,0,23809567.2,65,2.0,2.0,3,49.8157173,5.1823728,132163002.4
0,1,265000.0,60.0,63.0,1,1.0,5.0,3.0,0,449947939.5,5949,3.0,1.0,1,50.8368511,4.3895104,2131778502.0
0,1,145000.0,49.0,46.0,1,1.0,0.0,2.0,0,33300193.07,93,4.0,2.0,3,50.3704203,5.0233625,130163469.1
0,1,275000.0,48.0,64.0,1,1.0,5.0,3.0,0,221943581.2,4760,2.0,2.0,1,50.8292429,4.4432967,789281846.9
0,1,219900.0,49.0,90.0,2,1.0,19.0,2.0,0,23809567.2,65,2.0,2.0,3,49.8157173,5.1823728,132163002.4
0,1,460000.0,16.0,100.0,2,2.0,5.0,2.0,0,449947939.5,5949,2.0,2.0,1,50.8368511,4.3895104,2131778502.0
1,2,199000.0,49.0,145.0,3,1.0,25.0,3.0,209,53337807.39,3546,2.0,1.0,3,50.64257,5.5190161,312267540.4
1,2,289000.0,71.0,134.0,3,0.0,0.0,5.0,865,138518887.9,494,4.0,0.0,2,51.0118664,4.8856989624279,576321514.8
1,2,325000.0,56.0,190.0,3,1.0,15.0,2.0,84,1732023153.0,2666,2.0,0.0,2,51.2115284,4.4695254092764,7913652026.0
1,2,429000.0,47.0,272.0,3,1.0,15.0,5.0,790,79581423.28,538,4.0,1.0,2,51.06299735,4.6630807412987,331209131.7
1,2,420000.0,64.0,199.0,4,1.0,0.0,3.0,835,53519908.62,261,4.0,1.0,2,50.93414405,4.8605997436813,213174561.3
1,2,469000.0,57.0,170.0,3,1.0,15.0,1.0,306,129237946.7,489,4.0,2.0,2,50.8907864,3.8078492,525281397.8
1,2,575000.0,54.0,308.0,4,0.0,15.0,5.0,2578,52582505.55,409,4.0,0.0,2,51.16210045,4.7370614385825,217749002.4
1,2,895000.0,52.0,350.0,4,3.0,60.0,3.0,712,221943581.2,4760,4.0,1.0,1,50.8292429,4.4432967,789281846.9
0,1,970000.0,16.0,102.0,2,2.0,15.0,2.0,0,191782071.2,528,2.0,1.0,2,51.34942965,3.3233738606453,806121702.9
0,1,225000.0,50.0,88.0,2,1.0,10.0,3.0,0,162859117.7,16352,2.0,0.0,1,50.8543551,4.3227779,964345577.3
0,1,247000.0,65.0,88.0,2,1.0,4.0,3.0,0,198330518.3,997,3.0,1.0,2,51.2930933,4.489307,806119012.5
0,1,320000.0,8.0,107.0,2,1.0,20.0,2.0,0,234165333.2,7066,2.0,2.0,1,50.8381411,4.3123401,1320651547.0
0,1,307000.0,18.0,125.0,2,1.0,54.0,2.0,0,41923882.66,226,2.0,1.0,2,50.78522885,5.3823531554707,190640297.2
0,1,349000.0,12.0,94.0,2,1.0,15.0,1.0,0,534224868.1,850,2.0,1.0,2,51.2147083,3.2073611,2260481804.0
0,1,435000.0,35.0,95.0,2,1.0,10.0,2.0,0,191782071.2,528,2.0,1.0,2,51.3126954,3.2505004,806121702.9
1,4,309000.0,94.0,232.0,4,1.0,12.0,2.0,310,74509484.58,788,2.0,2.0,2,50.7476192,3.6020465,384137941.6
1,2,220000.0,49.0,215.0,3,1.0,15.0,5.0,859,139251949.2,474,2.0,0.0,2,50.8513634,3.5955691,585889658.3
1,2,369000.0,57.0,152.0,3,1.0,48.0,5.0,720,83198097.05,395,4.0,0.0,2,50.88830225,3.8873953834097,345745318.6
1,2,815000.0,51.0,171.0,3,1.0,26.0,5.0,1163,66296640.47,568,4.0,0.0,2,51.0134462,3.6306291238782,225372700.7
1,2,380000.0,33.0,248.0,3,1.0,0.0,5.0,836,17572316.95,64,4.0,1.0,3,50.288759,5.338213,85871447.08
0,1,650000.0,44.0,152.0,3,2.0,30.0,2.0,0,449947939.5,5949,2.0,1.0,1,50.8465573,4.351697,2131778502.0
0,1,259000.0,52.0,116.0,3,0.0,0.0,5.0,0,1732023153.0,2666,2.0,0.0,2,51.24994295,4.4453401635115,7913652026.0
1,2,199000.0,67.0,334.0,5,1.0,0.0,5.0,1216,63975407.71,395,4.0,0.0,2,51.10171295,4.9972890275518,289499601.8
